SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00000UGVznYAH,127 W JUANITA AVE MESA AZ,Parcel__c,,139-50-033,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWV5YAP,2111 S ALMA SCHOOL RD MESA AZ,Parcel__c,,302-04-001W,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWVYYA5,2120 W GUADALUPE RD MESA AZ,Parcel__c,,305-04-997B,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWSAYA5,2051 S DOBSON RD MESA AZ,Parcel__c,,"305-05-565B, -566B, -567",push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXM0YAP,4930 E MAIN ST MESA AZ,Parcel__c,,"140-17-010A, 010B",push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWK0YAP,1845 S DOBSON RD MESA AZ,Parcel__c,,305-02-427C,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWS9YAP,2050 W GUADALUPE RD MESA AZ,Parcel__c,,305-04-997K,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWiFYAX,2740 S ALMA SCHOOL RD MESA AZ,Parcel__c,,305-05-906,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000YlMYeYAN,835 E SOUTHERN AVE MESA AZ,Parcel__c,139-14-004N,139-14-004R,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=139-14-004N vs xlsx-Parcel=139-14-004R
a01WR00000UGWHSYA5,1731 W BASELINE RD MESA AZ,Parcel__c,,305-07-571G,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWLJYA5,1916 W BASELINE RD MESA AZ,Parcel__c,,305-02-908A,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXH6YAP,4355 E UNIVERSITY DR MESA AZ,Parcel__c,,140-19-009F,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWJxYAP,1840 W SOUTHERN AVE MESA AZ,Parcel__c,,305-06-005,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWM4YAP,1955 W BASELINE RD MESA AZ,Parcel__c,,"305-05-565, -565A",push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGX4ZYAX,3820 E MAIN ST MESA AZ,Parcel__c,,140-20-004E,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGVyHYAX,1240 W SOUTHERN AVE MESA AZ,Parcel__c,,134-28-378E,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000YlMWEYA3,1245 E SOUTHERN AVE MESA AZ,Parcel__c,139-07-004E,"139-07-004E, -004F",push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,"source=Parcel; xlsx-Parcel#=139-07-004E vs xlsx-Parcel=139-07-004E, -004F"
a01WR00000UGWKCYA5,1855 S COUNTRY CLUB DR MESA AZ,Parcel__c,,139-50-052,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
